id,file_name,gt_m,gt_w,vqa_m,vqa_w,set_20,dmw_m,dmw_w,dwm_m,dwm_w,gt_p,yolo_p
14924,032ykUga7qu9.png,False,False,True,False,False,True,False,False,True,False,False
14925,042uM1qadjCY.png,False,False,False,False,False,False,False,False,False,False,False
14926,013Akt99pn8t.png,True,True,True,True,False,True,True,False,True,True,True
14927,0231yTzQPhxb.png,False,False,False,False,False,False,False,False,False,False,False
14928,0231xy7LF9wx.png,False,False,False,False,False,False,False,False,True,False,False
14929,0231wU89vCHb.png,False,False,True,True,False,False,False,False,False,False,True
14930,032yiV9vkqT7.png,True,False,True,False,False,False,False,True,True,True,True
14931,012uNWi7Wuxf.png,False,False,True,True,False,True,True,True,True,False,False
14932,013AkNh4EEZe.png,True,True,False,True,False,True,True,True,True,True,True
14933,032yjUhDKpUg.png,False,False,False,False,False,True,False,False,True,False,False
14934,012s93mBxzE3.png,True,True,True,True,False,True,True,True,True,True,True
14935,019EBtFo1AiB9.png,True,True,True,True,False,True,True,True,True,True,True
14936,0231ywrs3xua.png,False,False,False,False,False,True,False,False,False,False,False
14937,0231ywyP5847.png,True,False,True,True,False,True,True,True,True,True,True
14938,0331yTYJgfDR.png,True,False,False,False,False,True,True,False,True,True,True
14939,0331yTKKYdBd.png,False,False,False,False,False,True,True,True,True,True,False
14940,013AkP9HMtNc.png,False,False,False,False,False,True,True,True,True,True,True
14941,02349SRcBxip.png,False,False,False,False,False,True,False,True,True,True,True
14942,012sAY55ZHNp.png,True,True,True,True,False,True,True,True,True,True,True
14943,032yhzAD9BJL.png,False,False,False,False,False,True,True,True,True,False,False
14944,013AmPUNdfeo.png,True,False,True,False,False,False,True,False,True,True,True
14945,032ymUu7rSnw.png,True,False,True,False,False,True,True,True,True,True,True
14946,03346x1npAGb.png,False,True,True,True,False,True,True,True,True,True,True
14947,032yiVGbgbi8.png,False,False,True,False,False,True,False,True,True,False,True
14948,032s93m8xL39.png,False,False,False,False,False,True,True,True,True,False,False
14949,032ykUa2ZfDv.png,True,False,False,False,False,True,True,True,True,True,False
14950,0231ywriANPr.png,False,False,True,False,False,True,False,False,True,False,False
14951,0136MvrLqHiP.png,True,True,True,True,False,True,True,True,True,True,True
14952,022yiVVjiEs5.png,True,False,True,True,False,True,True,True,True,True,True
14953,019EBtFuSoG98.png,True,True,True,True,False,True,True,True,True,True,True
14954,012uNWi7Wuon.png,False,False,False,False,False,True,True,True,True,False,False
14955,012sB2xCgUJk.png,False,False,False,False,False,True,False,False,False,False,False
14956,012uP1hraDKw.png,False,False,False,False,False,True,True,True,True,True,True
14957,0231xxzqeHdc.png,False,False,True,True,False,True,True,True,True,False,False
14958,013AjP3TW1Ky.png,False,False,False,False,False,False,True,False,True,False,False
14959,012uN2AeVDLe.png,False,False,False,False,False,True,False,False,True,False,False
14960,0138WurgDUqT.png,True,True,True,True,False,True,True,True,True,True,True
14961,032yiVipmtzt.png,False,False,False,False,False,False,False,False,True,False,False
14962,0231yTKDf23m.png,False,True,True,True,False,True,True,True,True,True,True
14963,012uP2GUJkPz.png,False,False,True,False,False,True,True,True,True,False,True
14964,0331wxSdpCMm.png,True,False,True,False,False,True,True,True,True,True,True
14965,012uN2cmeDdz.png,True,False,True,True,False,True,True,True,True,True,True
14966,022uK2ywhro2.png,True,False,True,True,False,True,True,True,True,True,True
14967,022yjVUy4yR9.png,True,False,True,False,False,True,True,True,True,True,True
14968,012sC3Pjb9LM.png,True,False,True,False,False,True,True,True,True,True,True
14969,019EBvkKN82U8.png,False,False,True,False,False,False,True,False,True,False,False
14970,019EBtFnpoU66.png,False,False,True,False,False,True,True,True,True,False,False
14971,02349SzUki68.png,False,False,True,True,False,True,False,False,True,False,False
14972,013AkP9HMt9N.png,False,False,False,False,False,True,False,True,True,True,True
14973,022yhzABeXCx.png,False,False,False,False,False,True,True,True,True,False,False
14974,022yjUhDK9Hh.png,False,False,False,False,False,True,True,True,True,True,True
14975,022yhzAEcq6p.png,False,False,True,False,False,False,False,False,False,False,False
14976,012s93RNxEXi.png,False,False,False,False,False,False,False,False,False,False,False
14977,022ymUZVGdwE.png,True,True,False,True,False,True,True,False,True,True,True
14978,022uK2eWvvi1.png,False,False,True,False,False,True,False,False,True,False,False
14979,032s93RQUutn.png,False,False,False,False,False,True,False,False,True,False,False
14980,013Amsnke4av.png,True,False,True,False,False,True,False,True,True,True,True
14981,013AmP8o2qCH.png,True,True,True,True,False,True,True,True,True,True,True
14982,022sC3Pm3nze.png,False,False,True,True,False,True,False,False,True,False,False
14983,032sBY4LQMcD.png,True,False,True,True,False,True,True,True,True,True,True
14984,032ykV8yc4TA.png,False,False,True,False,False,True,True,False,True,False,False
14985,0231yTzamcKi.png,True,False,True,True,False,True,True,True,True,True,True
14986,032ykz28At4Z.png,False,False,True,True,False,True,True,True,True,True,True
14987,032yiVVarfct.png,True,False,True,False,False,True,True,False,True,True,True
14988,0231yTsxn9kV.png,False,False,True,False,False,True,False,False,True,False,False
14989,032uK2RMRduR.png,True,False,True,True,False,True,True,True,True,True,True
14990,0331yTszEoBY.png,False,False,False,False,False,False,True,True,True,True,False
14991,0231xxzsAJ2r.png,False,False,False,False,False,True,True,True,True,False,False
14992,032wYzvpBfBu.png,False,False,False,False,False,False,False,False,False,False,False
14993,012uNWpWAVNj.png,False,False,True,False,False,True,True,True,True,False,False
14994,022yjUvGu9U4.png,True,False,True,False,False,True,True,False,True,True,True
14995,022ymUngGEtp.png,False,False,False,False,False,True,False,False,True,False,False
14996,032s93sjToi3.png,False,False,False,False,False,False,False,False,True,False,False
14997,0231ywri9NBG.png,True,True,True,True,False,True,True,True,True,True,True
14998,022ykz28BDAV.png,True,True,False,True,False,True,True,True,True,True,True
14999,013Ajtq1Hmtv.png,False,False,False,False,False,True,False,False,True,False,False
15000,0331yT647ip9.png,False,False,True,False,False,True,True,False,True,False,False
15001,02346x1qmTeC.png,False,False,False,False,False,True,True,True,True,True,True
15002,012uN2GxfUyy.png,False,False,True,False,False,True,False,True,True,False,False
15003,019EBskEVTc3f.png,True,True,True,True,False,True,True,True,True,True,True
15004,022sC3Ps2S8N.png,False,True,True,True,False,True,True,True,True,True,True
15005,0138XQQNdR8t.png,True,False,True,True,False,True,True,True,True,True,True
15006,0231yxCSgosZ.png,False,False,True,False,False,True,False,True,True,True,True
15007,042sAY55aJ8K.png,False,True,False,True,False,True,True,True,True,True,True
15008,022ykV2EBK6C.png,False,False,True,False,False,False,False,True,True,False,False
15009,0231yT647ifK.png,True,True,True,True,False,True,True,True,True,True,True
15010,0331yxCSg8z8.png,False,False,False,False,False,True,True,False,True,False,False
15011,012uK2kq9YVV.png,False,False,True,False,False,True,True,True,True,False,True
15012,032yiV9xFANF.png,False,False,False,False,False,False,False,False,True,False,False
15013,013AksoVoLDX.png,True,False,False,False,False,True,False,True,True,True,True
15014,032ykzF2rxht.png,True,False,True,True,False,True,True,True,True,True,True
15015,012uPX3BKi2C.png,False,False,False,False,False,False,False,False,True,False,False
15016,022ykV8u7QXZ.png,False,False,False,False,False,False,False,False,False,False,False
15017,0231ywrjdMP6.png,True,False,True,True,False,True,True,True,True,True,True
15018,022yiVP9E6Wk.png,True,True,True,True,False,True,True,True,True,True,True
15019,012s93m61gsL.png,False,False,True,False,False,True,False,False,True,False,False
15020,012s8YsxuB8f.png,False,False,False,False,False,False,False,False,False,False,False
15021,0331yTsxkULw.png,False,False,False,False,False,False,False,False,False,False,False
15022,02349SmNF4sw.png,False,True,True,True,False,True,True,True,True,True,True
15023,042s93m62hhA.png,False,False,True,True,False,True,True,True,True,False,False
15024,0231ywri9NUs.png,False,False,False,False,False,True,True,True,True,False,False
15025,0231ySyY3Y6w.png,False,False,True,False,False,True,True,True,True,False,False
15026,032yjzFg6xFL.png,False,False,True,False,False,True,False,True,True,False,False
15027,0231ySyfUUGn.png,False,False,False,False,False,False,False,False,False,False,False
15028,032wYzbD6W87.png,False,False,False,False,False,True,False,False,True,False,False
15029,0331xy7JipNY.png,False,False,True,False,False,False,False,False,False,False,False
15030,0331yTszETAk.png,False,False,False,False,False,True,True,True,True,True,True
15031,032sB2j9791f.png,False,False,False,True,False,True,True,True,True,True,True
15032,012s93sf3BQc.png,False,False,True,True,False,True,True,True,True,False,False
15033,022wYWcFpguM.png,False,True,False,True,False,True,False,True,True,True,True
15034,032wY1AHf6Ld.png,True,False,True,False,False,True,True,True,True,True,True
15035,0231ywyCjEWL.png,False,False,True,False,False,True,False,False,True,False,False
15036,013AjtbvGTq2.png,False,True,False,True,False,True,True,True,True,True,True
15037,042sB2j3ArUp.png,True,False,False,False,False,True,False,True,True,True,True
15038,0138XuxeyHC8.png,False,True,False,False,False,True,True,False,True,True,True
15039,0231ywrqaeD5.png,False,False,False,False,False,True,False,True,True,False,False
15040,022wY1j4GtHX.png,False,False,False,False,False,True,False,True,False,False,False
15041,012s93sgV9j5.png,False,False,False,False,False,True,False,False,False,False,False
15042,032ykVMwD6Yy.png,True,False,True,False,False,True,True,True,True,True,False
15043,022ykUoKXaHd.png,False,False,False,False,False,False,False,False,False,False,False
15044,0231ywriA2qV.png,False,False,False,False,False,True,False,False,True,False,False
15045,013AksaPEgCp.png,False,False,True,False,False,False,False,False,False,False,False
15046,03347Tgr2kTo.png,False,False,False,False,False,True,False,False,True,True,True
15047,0331xxKYxezH.png,True,False,True,False,False,True,True,True,True,True,True
15048,04TzeWG8Md.png,True,False,True,True,False,True,True,True,True,True,True
15049,022sBXiqG9f1.png,True,True,True,True,False,True,True,True,True,True,True
15050,0331yxCX76gz.png,True,False,True,False,False,True,True,True,True,True,True
15051,019EBsm2FCmpb.png,True,True,True,False,False,True,False,True,True,True,True
15052,022ykzMnFMrF.png,False,False,True,True,False,True,True,True,True,False,False
15053,032ykVUagD9r.png,False,False,False,False,False,False,False,False,False,False,False
15054,032yiVVjiaM6.png,False,False,True,False,False,False,False,False,False,False,False
15055,0136MvB8dHsL.png,False,False,False,False,False,False,False,False,True,False,False
15056,022yiVGehbzJ.png,False,False,False,False,False,True,True,True,True,False,False
15057,012uN2Gxe9Mv.png,True,False,True,False,False,True,False,True,True,True,True
15058,0136MvB8dxkh.png,True,False,True,True,False,True,True,True,True,True,True
15059,022waz7kUBiR.png,True,True,True,True,False,True,True,True,True,True,True
15060,013AjtG8mPCq.png,True,True,True,True,False,True,True,True,True,True,True
15061,022ykz8eE4QX.png,False,True,False,True,False,True,True,True,True,True,True
15062,032wYWVjpCVS.png,False,False,True,True,False,False,False,False,False,False,False
15063,022ymUuAqSBR.png,True,True,True,False,False,True,True,True,True,True,True
15064,032ykz8cmRCi.png,True,True,True,True,False,True,True,True,True,True,True
15065,032yjzUqdFRE.png,False,False,False,False,False,False,False,False,False,False,False
15066,032wY1PUg3uX.png,True,False,True,True,False,True,True,True,True,True,True
15067,032ykVFU9EhX.png,False,False,False,False,False,False,False,False,False,False,False
15068,013AmPFSTvuS.png,True,False,True,True,False,True,True,True,True,True,True
15069,032yiV9vkWGp.png,True,False,True,True,False,True,False,True,False,True,True
15070,032yiV3WecgX.png,False,True,True,True,False,True,True,True,True,True,True
15071,013AkNh7CYXu.png,False,False,False,False,False,True,False,False,False,False,False
15072,013AkPFoNP1t.png,True,True,True,True,False,True,True,True,True,True,True
15073,02349SYBDnN1.png,True,True,True,True,False,True,True,True,True,True,True
15074,0331ySydyUmv.png,False,False,False,False,False,True,False,False,True,False,False
15075,0331yTmPnLhL.png,True,False,True,False,False,True,True,True,True,True,True
15076,032yiVVjjF5b.png,False,False,True,True,False,True,True,True,True,False,False
15077,022ymULc6tG8.png,False,False,True,True,False,True,False,False,True,False,False
15078,0331wxfoLV9Y.png,False,False,False,False,False,True,False,False,True,False,False
15079,0231yTKGbeqe.png,True,False,True,False,False,True,True,True,True,True,True
15080,032ykz8Tq94f.png,False,False,True,False,False,True,False,True,True,False,False
15081,02349TDQvS5N.png,False,True,False,True,False,True,True,True,True,True,True
15082,032waz7izCMk.png,False,False,True,True,False,True,True,False,True,False,False
15083,012s93RTPrk1.png,True,True,True,True,False,True,True,True,True,True,True
15084,032yiVP9DRvs.png,False,False,False,False,False,True,False,False,False,False,False
15085,032ykz8hChnF.png,True,True,True,True,False,False,False,False,True,True,True
15086,0331xy7FoXWQ.png,False,False,False,False,False,True,True,False,True,False,False
15087,012uP1pKhRvG.png,True,False,False,True,False,True,True,True,True,True,True
15088,02347SnUK7x4.png,True,False,False,False,False,False,True,True,True,True,True
15089,0231yTt4hmPx.png,False,False,False,False,False,False,False,False,False,False,False
15090,0331yTemoYZ6.png,False,False,False,False,False,False,False,False,False,True,False
15091,022sB34ijzas.png,False,True,False,True,False,True,True,False,True,True,True
15092,032sB2qdi1Uo.png,False,False,False,False,False,True,True,True,True,True,True
15093,032ymUuGnjEd.png,False,False,False,False,False,True,True,True,True,False,False
15094,032yiVP7n8oe.png,False,False,False,False,False,True,False,True,True,False,False
15095,0234ASJUQ87y.png,True,False,True,True,False,True,True,True,True,True,True
15096,032s93m63NjV.png,False,False,False,False,False,True,True,True,True,False,False
15097,013AktFVWiPj.png,True,False,True,False,False,True,True,True,True,True,True
15098,012uK2kt5W6F.png,True,True,True,True,False,True,False,True,True,True,True
15099,032yiVc3uB6A.png,True,True,True,True,False,True,True,True,True,True,True
15100,013AjPGYYKJg.png,False,False,False,False,False,False,False,False,False,True,True
15101,022sB2xEC8mQ.png,False,False,False,False,False,True,True,True,True,True,False
15102,012uN2AeTCNj.png,False,False,True,False,False,False,False,False,False,False,False
15103,022ykzMko3X5.png,False,False,False,False,False,True,False,False,True,False,False
15104,013AkPFrMMeH.png,False,False,True,True,False,True,True,True,True,False,False
15105,012uN2AeTYAE.png,True,False,True,True,False,True,True,True,True,True,True
15106,032s93sf4Bvw.png,False,False,False,False,False,False,False,False,False,False,False
15107,013AjtbvGUSL.png,False,False,True,True,False,True,True,True,True,True,True
15108,022ykVMuk7VJ.png,True,False,True,False,False,True,True,True,True,True,True
15109,0231ywrp5f1o.png,False,False,False,False,False,True,False,False,True,False,False
15110,012sBYWZWKnL.png,True,False,True,False,False,True,True,False,True,True,False
15111,013AmNaBJd9o.png,True,True,True,True,False,True,True,True,True,True,True
15112,0138WurdGWQr.png,True,True,True,True,False,True,True,True,True,True,True
15113,019EBvkKLgP6q.png,False,False,True,False,False,True,True,True,True,False,False
15114,012uPWowM88g.png,False,False,False,False,False,True,False,True,True,True,True
15115,022yjVFywGLX.png,False,False,False,False,False,True,False,True,True,False,False
15116,032yiVVcKyry.png,True,False,False,False,False,True,False,False,True,True,True
15117,032ykz8VJo1t.png,True,False,True,False,False,True,True,True,True,True,True
15118,032yiVc3vBv7.png,True,False,True,True,False,True,True,True,True,True,False
15119,019EBvkRwABpU.png,True,True,True,False,True,True,True,True,True,True,True
15120,0331ywrggPii.png,False,False,False,False,False,True,False,False,True,False,False
15121,0331yTYLBKPE.png,False,False,True,True,False,False,False,False,False,False,False
15122,012uP23VCiZy.png,False,False,True,False,False,False,False,False,False,False,False
15123,022wazLqZBrP.png,True,True,True,True,False,True,True,True,True,True,True
15124,032uK2JtN75S.png,False,False,True,False,False,True,False,False,True,False,False
15125,0231yTekHYTZ.png,False,False,True,False,False,True,False,False,True,False,False
15126,022ymUuApRta.png,True,False,True,False,False,True,False,True,True,True,True
15127,019EBvjXcPXxk.png,False,False,False,False,False,True,False,False,True,False,False
15128,012uN242UQcf.png,False,False,False,False,False,True,False,True,True,False,False
15129,022yiV3Wfdam.png,True,False,True,True,False,True,True,True,True,True,True
15130,022ymUDqBV7Q.png,True,True,True,True,False,True,True,True,True,True,True
15131,0331yxCSg98y.png,True,True,False,False,False,True,True,True,True,True,True
15132,022ykUga8WFj.png,True,True,True,False,False,True,True,True,True,True,True
15133,0331yTKM4xJg.png,True,False,True,True,False,True,True,True,True,True,True
15134,013Ajtpyongz.png,False,False,False,False,False,True,True,True,True,False,False
15135,022s93RQTE75.png,True,True,True,True,False,True,True,True,True,True,True
15136,0231yTszE8Dg.png,True,False,False,False,False,True,True,True,True,True,True
15137,022ykzMnH2xG.png,False,False,True,False,False,True,False,False,True,False,False
15138,0231ySye2Aw1.png,False,False,False,False,False,False,False,False,True,False,False
15139,032ymUngGF3d.png,False,False,False,False,False,True,True,True,True,False,False
15140,022yiVVcKyiA.png,True,False,True,True,False,True,True,True,True,True,True
15141,032wY1ALe5RZ.png,False,False,True,True,False,True,True,True,True,False,False
15142,0331yTepkWSs.png,False,False,True,True,False,True,False,False,True,False,False
15143,032waWFd7Sqd.png,False,False,False,False,False,False,False,False,True,False,False
15144,032ymySfLTRh.png,False,False,True,False,False,True,True,False,True,True,True
15145,0138XQQNdRD9.png,True,False,False,False,False,True,True,True,True,True,True
15146,012s93JushG3.png,False,False,True,False,False,True,False,True,True,False,False
15147,032ymyDgEmA7.png,True,True,True,True,False,True,True,True,True,True,True
15148,0231yTmKL2zH.png,True,False,False,False,False,True,True,True,True,True,True
15149,032ymUT884Km.png,False,False,False,False,False,True,False,True,True,False,False
15150,013AjtbvGTkc.png,True,True,True,True,False,True,True,True,True,True,True
15151,012uPWUQhFeA.png,True,False,True,True,False,True,True,True,True,True,True
15152,032ykUga8Wnb.png,False,True,False,True,False,True,True,True,True,True,True
15153,013AkPUrx3iT.png,False,False,False,False,False,False,False,False,False,False,False
15154,02TzY7eEMM.png,True,False,True,True,False,True,True,True,True,True,True
15155,032ymUu7sno8.png,False,True,False,True,False,True,True,True,True,True,True
15156,022wZW35LV3Q.png,False,False,False,False,False,True,False,False,True,False,False
15157,0331wxZ6tiib.png,True,False,False,True,False,True,True,True,True,True,True
15158,013Amt23WvpF.png,False,False,True,True,False,True,False,False,True,False,False
15159,032ykz8fj44C.png,False,False,False,False,False,True,True,True,True,False,False
15160,0231yx5mkiHP.png,True,False,True,True,False,True,True,True,True,True,True
15161,022ykzF2rxdV.png,False,True,True,True,False,True,True,True,True,True,True
15162,032sBXitC7QV.png,False,False,False,False,False,False,False,False,True,False,False
15163,0231wxSjk974.png,False,True,False,True,False,True,True,False,True,True,True
15164,0231yTzZFGbP.png,False,False,False,False,False,False,False,False,True,True,False
15165,012uN2Ad1twk.png,True,False,True,False,False,True,True,True,True,True,True
15166,012uN2AeUsZ2.png,False,False,True,False,False,False,False,False,False,False,False
15167,0331ywrjcgC6.png,True,False,False,False,False,True,True,True,True,True,True
15168,032ykV8x7Pg7.png,False,False,False,False,False,True,False,False,True,False,False
15169,022ymUnepGVz.png,False,False,True,True,False,False,False,False,False,False,False
15170,0231ywyEDZC7.png,True,False,True,True,False,True,False,True,True,True,True
15171,012sBXirio5y.png,True,True,True,False,False,True,False,True,True,True,True
15172,032yjUoorJSU.png,True,False,True,False,False,True,True,True,True,True,True
15173,032ykz8ckjrg.png,False,False,False,True,False,True,True,True,True,True,True
15174,012uN2AeVD7V.png,False,False,True,True,False,True,False,False,True,False,False
15175,032s93sf2Wg2.png,False,True,False,True,False,True,True,False,True,True,True
15176,022wYWivo8s6.png,False,True,False,True,False,True,False,True,True,True,True
15177,013AmPFSTaxx.png,True,False,True,True,False,True,True,True,True,True,True
15178,0331wxfoLUzi.png,False,False,False,False,False,False,False,False,False,False,False
15179,032ymUZYEwq3.png,False,False,True,True,False,True,True,True,True,False,True
15180,022ykUufBAAw.png,False,False,False,False,False,True,True,True,True,False,False
15181,019EBvk6MYLYF.png,True,False,True,False,False,True,True,True,True,True,True
15182,032ymV8PKNfS.png,False,False,True,True,False,True,True,True,True,False,False
15183,022sC3Pm595D.png,False,False,False,False,False,True,True,True,True,False,False
15184,022wazENVLNx.png,False,True,False,True,False,True,False,True,True,True,True
15185,022uK2Xk6YsD.png,True,False,True,True,False,True,True,True,True,True,True
15186,03346x1nopdp.png,True,True,False,True,False,True,True,True,True,True,True
15187,0231yTKJ3xV2.png,False,False,False,False,False,True,False,False,True,False,False
15188,032wYWVmFqro.png,False,False,False,False,False,False,True,False,True,False,False
15189,019EBtFgFnyzX.png,False,False,True,False,False,False,False,False,False,False,False
15190,0138VvYWBp3h.png,False,False,False,False,False,True,True,True,True,False,False
15191,022ykz8ZkkQR.png,False,False,True,False,False,True,False,True,True,True,True
15192,032yizbpXA6k.png,False,True,True,True,False,True,True,True,True,True,True
15193,0234ASJXNS1e.png,True,True,True,True,False,True,True,True,True,True,True
15194,02347SnVm6iy.png,False,False,True,False,False,True,False,False,True,False,False
15195,0231yTYMddG4.png,False,False,True,True,False,True,False,False,True,False,False
15196,022ykz8VJnnj.png,False,False,True,False,False,True,False,True,True,True,True
15197,0331xy7PD8fS.png,True,False,True,False,False,False,True,True,True,True,True
15198,0331uUNRXtTJ.png,False,False,False,False,False,True,False,False,True,False,False
15199,019EBvkChAb2p.png,False,True,False,True,False,True,True,True,True,True,True
15200,019EBskEVTcCP.png,False,False,True,True,False,True,False,False,True,False,False
15201,01Tzm3nwti.png,True,False,True,True,False,True,True,False,True,True,True
15202,013AmPFG7hGB.png,False,False,True,False,False,True,True,True,True,False,False
15203,02347Tgr46K9.png,False,True,False,True,False,True,True,True,True,True,True
15204,032sB2qXkP2D.png,False,False,False,False,False,True,True,False,True,True,True
15205,022yjzbCmA4x.png,True,True,True,True,False,True,False,True,False,True,True
15206,0231xy7LDUTz.png,True,False,True,False,False,True,False,True,True,True,True
15207,0331xy7S96o9.png,False,False,True,False,False,True,True,True,True,False,True
15208,0234BSQRhHaP.png,False,False,False,False,False,True,True,True,True,True,True
15209,032yhzAD9rQw.png,False,False,False,False,False,False,False,False,False,False,False
15210,022yiVP7mniT.png,False,False,False,False,False,True,True,True,True,False,False
15211,013AjPGYXz8X.png,True,False,True,False,False,True,False,True,True,True,True
15212,042sB2j7dUqD.png,True,True,True,True,False,True,True,True,True,True,True
15213,032ykz8YGm88.png,True,False,True,False,False,True,False,True,True,True,True
15214,013AjtG8mPCp.png,True,True,True,False,False,True,True,True,True,True,True
15215,0331xTtRdDVn.png,False,False,False,False,False,True,True,True,True,False,False
15216,0231yxJqJNQ1.png,False,False,False,False,False,False,False,False,False,False,False
15217,013AjPGLimRX.png,False,True,False,False,False,False,True,True,True,True,True
15218,032yiz9fq9Lf.png,True,True,True,True,False,True,True,True,True,True,True
15219,01TzsWtq1q.png,True,True,True,True,False,True,True,True,True,True,True
15220,019EBtFgTfu5B.png,False,False,False,False,False,True,True,True,True,True,True
15221,032s93sf4CJz.png,False,False,True,True,False,True,True,True,True,False,False
15222,013AmsuKeXvL.png,True,False,False,False,False,True,False,True,True,True,True
15223,012uP1bK4PUi.png,False,True,False,False,False,True,True,True,True,True,True
15224,022sAYdkFo5u.png,False,False,False,False,False,False,False,False,True,False,False
15225,032ykz8YJnEz.png,True,True,False,True,False,True,True,True,True,True,True
15226,02346xh12q1D.png,False,False,True,False,False,True,False,False,True,False,False
15227,0231xy7JiV7o.png,False,False,False,False,False,True,False,False,True,False,False
15228,022s8YsxtWUS.png,False,False,True,False,False,True,False,True,True,True,False
15229,022yiV9vkqT5.png,True,False,True,True,False,True,True,True,True,True,True
15230,012sB2x8EAuF.png,False,True,False,True,False,True,True,True,True,True,True
15231,042sB2cREQdh.png,True,True,True,True,False,True,True,True,True,True,True
15232,0231ySye2WLY.png,False,False,False,False,False,False,False,False,True,False,False
15233,0331yTYLBfQB.png,True,False,True,True,False,True,True,True,True,True,True
15234,022wYzb4BuEp.png,True,False,True,True,False,True,True,True,True,True,True
15235,012s93mATfAr.png,False,False,True,True,False,True,True,True,True,False,False
15236,032ykV2S3tPJ.png,False,False,True,False,False,True,True,False,True,False,False
15237,032yiV9vkqXd.png,True,True,True,True,False,True,False,True,True,True,True
15238,022ykUga7qpm.png,False,False,True,False,False,True,False,False,True,False,False
15239,022sAYdipVMP.png,True,False,True,False,False,True,True,False,True,True,True
15240,032s93sf3WfK.png,False,False,False,False,False,True,False,False,True,False,False
15241,013Amsnke4ay.png,False,True,False,True,False,True,True,True,True,True,True
15242,013AjPGLi6Td.png,False,True,False,True,False,False,True,True,True,True,True
15243,013AkNh7DDea.png,False,False,False,False,False,True,True,True,True,False,False
15244,012s93m61h28.png,False,False,True,False,False,True,True,True,True,False,False
15245,042sB2j68q3V.png,False,True,True,False,False,True,True,True,True,True,True
15246,032s93CPprhn.png,True,False,True,True,False,True,True,True,True,True,True
15247,03349SRZEKQt.png,True,False,True,True,False,True,True,True,True,True,True
15248,022sB3WpRgVE.png,True,True,True,True,False,True,True,True,True,True,True
15249,02347Tgr46KA.png,True,True,True,True,False,True,True,False,True,True,True
15250,019EBskLuZVLT.png,False,False,False,False,False,True,False,False,True,False,False
15251,022yhzABhD8p.png,True,True,True,True,False,True,True,True,True,True,True
15252,012sB2j6AWXV.png,False,False,True,False,False,True,False,True,True,True,True
15253,022sBXikoBX6.png,True,True,True,True,True,True,True,True,True,True,True
15254,012uKXkbgpXv.png,False,False,False,False,False,True,True,True,True,False,False
15255,013AkNh5mFiF.png,False,False,False,False,False,False,False,False,False,False,False
15256,019EBvkChBFY4.png,True,True,True,True,False,True,True,True,True,True,True
15257,0231yxCU8nVe.png,True,False,True,True,False,True,True,True,True,True,True
15258,022wYWVmFqdV.png,False,False,True,True,False,True,False,False,False,False,False
15259,022wb128EVUB.png,False,False,False,False,False,True,True,True,True,False,False
15260,032ymUE1b5Zu.png,False,True,False,True,False,True,True,True,True,True,True
15261,032ymy77Bapx.png,True,False,True,True,False,True,True,True,True,True,True
15262,013Aksv1o9fi.png,False,False,False,False,False,True,True,True,True,False,False
15263,013AkPbXvqJt.png,False,False,True,False,False,True,False,True,True,False,False
15264,022sAXxTaVAJ.png,False,False,True,False,False,True,True,True,True,False,False
15265,022waW2MfstF.png,False,False,False,False,False,True,True,False,True,False,False
15266,0331ySyV6uPV.png,True,False,True,True,False,True,True,True,True,True,True
15267,012s93sdZXm9.png,False,False,False,False,False,False,False,False,True,False,False
15268,02347Tgma7Gk.png,True,False,True,False,False,True,True,True,True,True,True
15269,02347x1KxkfP.png,True,False,True,False,False,True,False,True,True,True,True
15270,019EBvkKN92P7.png,False,False,True,False,False,True,True,True,True,False,False
15271,022sB34ijz3z.png,False,False,True,False,False,True,False,True,True,True,True
15272,0331ywrfB4HN.png,False,False,True,False,False,False,False,False,False,False,False
15273,012s93RRusY9.png,False,True,True,True,False,False,True,True,True,True,True
15274,042sBXirhTPX.png,True,True,False,True,False,True,True,True,True,True,True
15275,012uPX3FkzuN.png,False,False,False,False,False,True,True,True,True,False,False
15276,022yiV3WeHaZ.png,False,False,False,False,False,True,True,True,True,False,False
15277,012uN2H7Z5RK.png,True,False,True,False,False,True,True,True,True,True,True
15278,032wYWcEP4Du.png,True,True,True,True,False,True,True,True,True,True,True
15279,022ymy74Ge8c.png,True,False,True,True,False,True,True,True,True,True,True
15280,0331yTt1k8AM.png,False,False,True,True,False,False,False,False,False,False,False
15281,032sAXxS9XSY.png,False,False,True,False,False,True,False,False,True,False,False
15282,022wY1AVY1GL.png,True,True,True,True,False,True,True,True,True,True,True
15283,022ykzF2qHJD.png,False,False,False,False,False,True,True,True,True,False,False
15284,032ykUgg3nRF.png,False,False,False,False,False,True,True,True,True,False,False
15285,022s93m911Wg.png,True,False,True,True,False,True,False,False,True,True,False
15286,0231ySyWZYHj.png,False,False,False,False,False,True,True,True,True,False,False
15287,03346x1thREs.png,True,False,True,True,False,True,True,True,True,True,True
15288,042sAY55cJni.png,False,True,True,True,False,True,True,True,True,True,True
15289,013AjNvs1ru9.png,False,True,False,True,False,True,True,True,True,True,True
15290,032ymUZTozWD.png,False,False,True,False,False,True,False,True,True,False,False
15291,032ymUu7t8MT.png,False,True,False,True,False,True,True,False,True,True,True
15292,012s93RRxZK5.png,True,False,True,False,False,True,True,True,True,True,False
15293,032s9YXh6i8H.png,True,True,True,True,False,True,True,True,True,True,True
